Source,Target,Weight
9916,10967,1
9916,11242,2
9916,11464,2
9916,12029,4
9916,12081,19
9917,10942,1
9917,12047,2
9919,12106,1
9921,10639,9
9922,10308,6
9924,10942,1
9927,10627,7
9927,10657,6
9927,11761,5
9929,10356,5
9929,10357,1
9929,11096,3
9929,11735,3
9931,11276,1
9933,11437,1
9934,10892,1
9935,10023,1
9936,10082,3
9936,10100,1
9936,10238,1
9936,10341,2
9936,10376,1
9936,10434,1
9936,10726,2
9936,10913,1
9936,10934,1
9936,11015,7
9936,11032,1
9936,11079,3
9936,11148,14
9936,11170,10
9936,11221,2
9936,11581,2
9936,11832,1
9936,11886,6
9936,11891,1
9936,11937,1
9936,11966,3
9940,11294,1
9941,10765,1
9941,10932,1
9941,11230,1
9941,11694,1
9942,9966,2
9942,10177,2
9942,10519,28
9942,11570,3
9943,10120,17
9943,10356,16
9943,10513,2
9943,10794,2
9943,10875,1
9943,11013,1
9943,11314,1
9943,11567,14
9943,11659,3
9943,11735,4
9943,12091,3
9943,12093,1
9943,12130,4
9943,12154,5
9947,10173,5
9947,11546,22
9947,12139,1
9947,12152,1
9948,11037,5
9948,11365,3
9948,11954,3
9948,12048,46
9950,10688,1
9950,10830,1
9950,11408,1
9950,11414,1
9950,11424,1
9950,11899,1
9950,12103,1
9950,12194,1
9951,11036,1
9951,11375,2
9954,10109,2
9954,10237,52
9954,10600,4
9954,11392,6
9954,11909,2
9954,11919,11
9954,12072,5
9954,12073,15
9954,12110,5
9954,12139,2
9955,10320,1
9956,11250,1
9956,11316,1
9956,11768,1
9956,11770,19
9956,11771,1
9957,11124,1
9957,12134,1
9958,10424,1
9958,11382,1
9958,11796,1
9959,10873,4
9959,10942,1
9959,12128,1
9959,12129,7
9959,12164,1
9960,10040,5
9960,10041,1
9960,10164,1
9960,10538,1
9960,10668,1
9960,10825,1
9960,11483,2
9960,11887,4
9960,11933,2
9960,12231,5
9960,12309,4
9963,11328,1
9965,11189,1
9968,10218,4
9968,10332,2
9968,10794,2
9968,11312,2
9968,11452,2
9968,11481,3
9968,11597,2
9968,11734,3
9968,11839,2
9968,12259,6
9969,10952,2
9970,10474,3
9970,10714,1
9970,11994,2
9971,10743,3
9971,11277,16
9971,11439,1
9971,12111,1
9971,12309,2
9973,10154,2
9973,10355,2
9973,10673,1
9973,12111,3
9973,12150,2
9974,10042,1
9974,10942,48
9974,11242,1
9974,12029,5
9978,11734,3
9979,10115,3
9981,11794,1
9982,10618,2
9984,10406,46
9984,10751,4
9984,10856,1
9984,10872,1
9984,10912,2
9984,10917,2
9984,11242,13
9984,11563,3
9984,11865,1
9984,12001,1
9986,10047,3
9986,10540,3
9986,10643,2
9986,11528,1
9986,11719,1
9986,12146,1
9987,11794,8
9987,12307,8
9988,10509,1
9989,10785,1
9989,12224,14
9992,10232,7
9992,10268,4
9992,10378,2
9992,10433,5
9992,10511,2
9992,11239,6
9992,11349,2
9992,11422,55
9992,11679,1
9992,11747,113
9992,11944,20
9992,12091,6
9992,12148,70
9992,12195,28
9992,12231,1
9992,12309,31
9993,10840,2
9993,11022,2
9993,11489,3
9993,11809,13
9993,11984,1
9993,12139,2
9994,10810,2
9994,10840,1
9994,10970,3
9994,11211,6
9994,11479,1
9994,11520,1
9994,12135,16
9994,12139,19
9994,12157,2
9994,12277,7
9995,11305,1
9996,10188,6
9996,10279,11
9996,10311,51
9996,11794,1
9996,12307,6
9997,10000,1
9997,10840,7
10001,10002,8
10001,10201,1
10001,10516,1
10001,10538,5
10001,10639,1
10001,10840,3
10001,11022,30
10002,10350,40
10002,10431,8
10002,10538,5
10002,10713,2
10002,11022,3
10002,11036,6
10002,11045,1
10002,11385,2
10002,11406,2
10002,11809,2
10002,11857,1
10002,11941,2
10002,12231,1
10002,12264,4
10003,10146,1
10003,11045,4
10004,10053,1
10004,10076,1
10004,10704,1
10004,10785,1
10004,11470,1
10004,11647,1
10005,11443,4
10005,11528,13
10005,12060,1
10006,11054,1
10009,11259,1
10009,11529,3
10013,10241,1
10013,11230,1
10015,10851,1
10015,12227,38
10015,12290,3
10018,10019,3
10020,12309,4
10021,12163,1
10024,11877,1
10025,10067,1
10025,10124,1
10025,10379,2
10025,10699,1
10025,10775,1
10025,10866,3
10025,10908,3
10025,10951,2
10025,11121,5
10025,11144,1
10025,11423,9
10025,11471,1
10025,11591,109
10025,11880,1
10025,12007,3
10025,12079,1
10025,12177,1
10026,10896,1
10027,11158,1
10028,10288,1
10029,10643,3
10029,10748,3
10029,10934,1
10029,11449,3
10029,11517,2
10029,11779,2
10029,11910,3
10029,11985,3
10031,11713,1
10032,10380,2
10032,10643,11
10032,11052,8
10033,11423,1
10033,11801,1
10036,12177,1
10039,10375,3
10039,10505,1
10039,10652,2
10039,10990,8
10040,10273,1
10040,10469,15
10040,10471,2
10040,10747,5
10040,11447,2
10040,11483,2
10040,11778,2
10040,11796,1
10040,11887,11
10040,11997,1
10040,12231,9
10040,12309,1
10042,10942,1
10042,10967,5
10042,11251,2
10043,11258,1
10044,10190,12
10044,10294,5
10044,10694,10
10044,11360,5
10045,12123,2
10045,12128,2
10046,11331,1
10049,10280,4
10049,11597,4
10050,10547,3
10052,11719,2
10052,11720,2
10053,10076,11
10053,10704,1
10053,10785,1
10053,11470,1
10053,11517,3
10053,11647,1
10053,11981,1
10053,12291,1
10055,10175,5
10055,11499,3
10057,11595,2
10058,10205,3
10058,10643,2
10058,10740,1
10058,10742,2
10058,11305,27
10058,11403,2
10058,11468,4
10059,11424,1
10061,10909,1
10062,12222,1
10065,10790,2
10066,10432,2
10067,10506,1
10067,10635,1
10067,10643,1
10067,10663,1
10067,10698,1
10067,10699,1
10067,10729,2
10067,10774,1
10067,10926,1
10067,10950,2
10067,10951,1
10067,11144,1
10067,11274,1
10067,11420,4
10067,11423,144
10067,11445,1
10067,11471,1
10067,11472,2
10067,11638,1
10067,11677,1
10067,11742,1
10067,11801,12
10067,11804,2
10067,11863,7
10067,11964,1
10067,12007,3
10067,12079,16
10067,12108,1
10067,12122,1
10067,12177,38
10067,12211,2
10067,12221,8
10069,10942,1
10069,11770,5
10069,11771,5
10069,11947,2
10070,11770,4
10072,10937,1
10074,10288,13
10074,12043,4
10075,10076,3
10075,10273,1
10075,11722,3
10076,10506,1
10076,10704,3
10076,10785,1
10076,11470,1
10076,11517,3
10076,11599,2
10076,11647,1
10076,11722,3
10077,10378,2
10077,11288,2
10078,10743,1
10078,11394,1
10078,11475,5
10078,11659,135
10079,11242,1
10080,11109,9
10080,11565,2
10080,11913,1
10080,11934,2
10081,10598,1
10082,10366,2
10082,10726,1
10082,11148,14
10082,11221,2
10082,11275,4
10083,10327,2
10084,10122,1
10084,11109,1
10085,10538,1
10086,10639,1
10086,11484,2
10087,12041,1
10089,10102,1
10089,11299,1
10091,11616,4
10092,10120,3
10093,10137,1
10094,10238,16
10094,10657,2
10094,11079,2
10094,11761,2
10094,11987,1
10095,10571,1
10095,10643,3
10095,10937,1
10095,11142,3
10095,11366,1
10095,11403,1
10096,11582,1
10097,10191,1
10097,11569,1
10098,11081,7
10098,11988,47
10098,12259,1
10099,10775,2
10099,11167,1
10099,11275,1
10099,12146,9
10099,12207,2
10099,12278,11
10100,10238,1
10100,10341,3
10101,11175,1
10102,10959,1
10102,11299,2
10102,11661,1
10103,11131,1
10105,11373,1
10109,10237,8
10109,10421,2
10109,10600,2
10109,11796,4
10109,11810,1
10109,11902,1
10109,11909,2
10109,11919,14
10110,10249,9
10112,11209,1
10113,11566,1
10114,10887,4
10115,10213,1
10115,10649,1
10115,10713,1
10115,10743,1
10115,11993,6
10115,12231,1
10115,12274,3
10118,10930,8
10120,10513,47
10120,10698,12
10120,10760,2
10120,10763,2
10120,10783,1
10120,10966,1
10120,10978,4
10120,11158,6
10120,11305,1
10120,11472,1
10120,11603,4
10120,11679,1
10120,11680,16
10120,11711,1
10120,11969,2
10120,12093,9
10120,12154,18
10120,12237,2
10120,12278,2
10121,10892,2
10122,11109,5
10126,11665,1
10127,11373,1
10128,10142,2
10129,10280,11
10129,11450,3
10129,12000,2
10133,11500,1
10134,10314,10
10134,10316,14
10134,10640,6
10134,12175,1
10136,10529,49
10136,10743,2
10136,11109,1
10136,11816,1
10136,11928,74
10136,12274,1
10138,10478,2
10138,10716,1
10138,10944,1
10138,11250,1
10138,11665,2
10138,11771,1
10138,12312,1
10140,10575,1
10141,10406,1
10141,11355,3
10142,11749,1
10144,10582,1
10146,10639,4
10146,11045,7
10148,10541,1
10148,10850,1
10148,11513,1
10148,12265,1
10149,10426,2
10150,11794,2
10154,10243,1
10154,10840,1
10154,11734,1
10155,11628,6
10155,11641,2
10156,11755,1
10158,11285,6
10159,10226,1
10159,10286,3
10159,10513,1
10159,11331,1
10161,11312,1
10161,11604,2
10162,10912,13
10162,11242,7
10162,11383,2
10163,11230,1
10164,10237,1
10164,10538,52
10164,11022,29
10164,11571,1
10165,10697,26
10165,10705,1
10165,10929,1
10165,11439,7
10165,11793,2
10165,11930,1
10165,11979,1
10165,12005,1
10169,10237,2
10169,10251,1
10169,10598,5
10169,11315,3
10173,10273,4
10173,10516,1
10173,10603,1
10173,10794,2
10173,10870,5
10173,11034,4
10174,11552,1
10176,10753,1
10176,10757,1
10176,11066,2
10177,10519,2
10177,11570,2
10178,10356,36
10178,11735,15
10180,10547,1
10180,12307,1
10181,10608,1
10181,11539,1
10181,12185,2
10182,10202,2
10182,10650,1
10182,11826,1
10184,12200,1
10185,11561,1
10185,11933,2
10188,10311,6
10188,10516,1
10188,10547,8
10188,10742,5
10188,10774,1
10188,10794,2
10188,10870,1
10188,11794,34
10188,12307,23
10190,10401,1
10191,11569,1
10194,11299,1
10195,10698,2
10195,10713,3
10195,11056,1
10195,11127,1
10195,11274,3
10195,11933,3
10195,12157,5
10197,11224,3
10197,11987,13
10200,12031,1
10202,10463,3
10202,10698,1
10202,11100,2
10202,11716,4
10202,11826,15
10203,12177,1
10205,11305,3
10206,11720,2
10206,12142,2
10208,10360,3
10209,11317,5
10211,10481,26
10211,11689,2
10215,11413,1
10218,11839,4
10219,10547,1
10219,11794,1
10220,10974,4
10220,11948,1
10222,11163,2
10225,10434,2
10225,10675,2
10226,10286,8
10226,10938,5
10226,11028,3
10226,11331,11
10227,11093,25
10231,11045,4
10232,10378,4
10232,10542,507
10232,10702,10
10232,10723,26
10232,10875,4
10232,11239,31
10232,11735,6
10232,12091,6
10233,10611,8
10233,11735,1
10235,11469,2
10237,10469,3
10237,10538,2
10237,10598,1
10237,10600,6
10237,10654,6
10237,10826,6
10237,11066,2
10237,11315,1
10237,11364,5
10237,11392,13
10237,11480,3
10237,11520,1
10237,11680,1
10237,11796,1
10237,11810,1
10237,11836,1
10237,11909,66
10237,11919,17
10237,11933,7
10237,11968,1
10237,11969,1
10237,12012,2
10237,12072,26
10237,12073,99
10237,12110,5
10237,12136,11
10237,12139,2
10237,12204,2
10237,12309,2
10238,10657,1
10238,10913,2
10238,11079,9
10238,11275,2
10238,11761,1
10238,11891,2
10238,11987,5
10238,12222,30
10239,10651,1
10239,11411,1
10239,12247,1
10241,11230,2
10242,10511,2
10243,11734,1
10246,10350,2
10246,11113,1
10246,11406,1
10247,10657,5
10247,10747,8
10247,10879,1
10247,11761,5
10251,11315,6
10252,10425,2
10254,12243,3
10255,10973,1
10256,10455,96
10256,10501,1
10256,12093,1
10258,10480,1
10258,10785,1
10258,11536,1
10258,12032,5
10259,11133,1
10262,10826,9
10262,11933,5
10262,12012,4
10270,12163,9
10270,12164,19
10271,11142,1
10271,11910,5
10271,12030,1
10273,11098,1
10273,11887,1
10276,10575,1
10276,11674,1
10279,10311,21
10279,10513,3
10279,10773,1
10279,10966,1
10279,10978,1
10280,10743,5
10280,11405,1
10280,11450,24
10280,11597,5
10280,11734,2
10280,11839,3
10280,12000,16
10282,10420,1
10282,10587,1
10282,10606,2
10282,10684,1
10282,10823,1
10282,10956,3
10282,11695,1
10282,11719,1
10282,11720,1
10283,10475,1
10286,11331,5
10286,11625,1
10286,11828,1
10286,11873,1
10286,12006,1
10288,10543,3
10288,10706,6
10288,12043,21
10289,10290,3
10290,10908,1
10290,11032,2
10290,11584,1
10290,12007,2
10291,10395,1
10291,11380,1
10291,11422,2
10291,11933,2
10291,12286,14
10293,12286,1
10294,10519,1
10294,10694,24
10294,11360,2
10294,11935,2
10294,12294,3
10297,11036,4
10301,10498,1
10301,11345,1
10304,10409,1
10305,10335,1
10305,10809,1
10305,10984,2
10305,11138,1
10305,11141,1
10305,11312,2
10305,11404,2
10305,11734,2
10305,11954,1
10305,11969,1
10305,12152,1
10305,12277,3
10307,11627,1
10311,11568,2
10311,11794,1
10311,12307,6
10313,10763,3
10313,11158,1
10314,10316,15
10314,10640,6
10314,11296,4
10314,11954,4
10315,11356,1
10316,10328,3
10316,10445,4
10316,10525,4
10316,10640,6
10316,10780,1
10316,10916,1
10316,11057,1
10316,11296,4
10316,11508,1
10316,11954,5
10316,12175,1
10316,12294,2
10317,11131,2
10318,11603,2
10320,10573,2
10320,10576,5
10320,10656,5
10320,10838,2
10320,11246,2
10320,11853,2
10320,12157,2
10321,10445,1
10321,12175,1
10322,11590,3
10323,11280,1
10323,12175,1
10328,11508,1
10332,10620,1
10332,10840,1
10332,11312,2
10332,11409,14
10332,11614,36
10332,11734,2
10332,11759,3
10337,10897,1
10337,11782,1
10337,12115,1
10339,10341,7
10339,10376,1
10339,10430,3
10339,10775,1
10339,11430,21
10339,12030,2
10341,10376,3
10341,10430,13
10341,10434,1
10341,10763,3
10341,10937,1
10341,11015,1
10341,11158,1
10341,11430,9
10341,11832,1
10341,11886,1
10341,11891,1
10341,12030,15
10341,12119,2
10341,12221,1
10341,12238,4
10343,10350,1
10344,10696,1
10344,11348,2
10345,11489,3
10345,11809,5
10346,11242,1
10346,11287,1
10346,12239,1
10350,10459,2
10350,10836,2
10350,10840,2
10350,11377,1
10350,11406,22
10350,11577,1
10350,11616,1
10350,12305,1
10351,10668,2
10351,10739,4
10351,10743,11
10351,10807,2
10351,12231,4
10352,11679,1
10353,11401,1
10353,11887,2
10353,12231,8
10355,11470,3
10355,12286,3
10356,10357,1
10356,11096,12
10356,11158,1
10356,11212,1
10356,11567,25
10356,11672,2
10356,11735,31
10357,10420,1
10357,11076,2
10357,12146,2
10358,12177,2
10360,10930,3
10360,11731,2
10361,10470,1
10361,10533,1
10361,10907,1
10361,11803,1
10361,12129,1
10361,12276,1
10365,10608,16
10365,12155,20
10366,11148,3
10368,10526,1
10372,10612,2
10372,12041,2
10373,11127,10
10373,11679,18
10375,10523,1
10375,11770,1
10376,10434,1
10376,11015,1
10376,11832,1
10376,11886,2
10376,11891,1
10376,12119,2
10376,12221,1
10378,10621,4
10378,10728,1
10378,10872,1
10378,10902,1
10378,10972,1
10378,11200,4
10378,11239,7
10378,11288,2
10378,12048,4
10378,12195,50
10378,12220,12
10381,10854,1
10389,11410,26
10389,11536,2
10393,11250,2
10393,11770,1
10393,11990,3
10395,12286,1
10396,10808,1
10398,10615,1
10398,12084,1
10399,11498,1
10401,10517,21
10401,10648,2
10401,10814,2
10401,11042,1
10401,11192,3
10401,11376,10
10401,11592,1
10401,12190,3
10406,10479,2
10406,10615,4
10406,10751,11
10406,10856,2
10406,10872,3
10406,10912,2
10406,10917,2
10406,11242,15
10406,11355,1
10406,11562,2
10406,11563,3
10406,11647,1
10406,11865,2
10406,12036,1
10406,12066,1
10406,12084,3
10406,12123,1
10406,12128,1
10409,10835,2
10409,11660,2
10411,10745,1
10412,10639,1
10412,10643,1
10414,11619,1
10417,11837,2
10419,11809,1
10419,11961,1
10420,10726,1
10421,11796,1
10423,11449,1
10424,11382,1
10426,10674,1
10426,10961,14
10426,11160,1
10426,11365,2
10426,11810,1
10426,11954,1
10426,11986,1
10426,12144,1
10428,11517,4
10430,11013,5
10430,11430,11
10430,12030,1
10430,12093,4
10430,12238,6
10431,11385,2
10431,12264,1
10432,11981,2
10433,11422,3
10433,11747,5
10433,11944,2
10433,12195,1
10433,12309,1
10434,11015,1
10434,11734,3
10434,11832,1
10434,11891,1
10434,12157,1
10436,12099,1
10437,11242,1
10440,11580,2
10440,11679,5
10441,10882,1
10441,11131,3
10441,11855,1
10443,11250,1
10443,12090,1
10444,11296,1
10445,12175,1
10450,11423,1
10450,11801,1
10451,10736,1
10452,10455,2
10454,10455,48
10455,10501,1
10455,10934,1
10455,11146,3
10455,11551,1
10455,11824,2
10457,11315,1
10464,10475,1
10465,11496,1
10466,10467,10
10466,10559,2
10466,10610,1
10466,10639,1
10466,11225,1
10466,11595,1
10466,12123,1
10467,10559,1
10468,12258,1
10469,11032,2
10469,11492,19
10469,11733,1
10469,11737,16
10469,11909,2
10469,11938,22
10469,12231,1
10470,10533,1
10470,10907,1
10470,11803,1
10470,12129,1
10470,12276,1
10471,11887,1
10471,12231,2
10473,11133,8
10473,11505,1
10473,11817,1
10474,10530,5
10474,10826,1
10474,11994,2
10474,12277,1
10475,10652,1
10475,10945,1
10475,11237,2
10475,11336,1
10475,12205,2
10476,10887,7
10476,11837,1
10478,11665,5
10478,11892,1
10478,12286,2
10478,12312,1
10479,10615,1
10479,10751,1
10481,11689,2
10482,11423,6
10482,12079,1
10483,12230,1
10484,11013,1
10484,12154,1
10485,11312,1
10485,11760,2
10485,11761,2
10492,12261,1
10494,11826,3
10495,11033,9
10495,11412,2
10495,11588,1
10495,11769,5
10495,11777,1
10495,11897,1
10495,12129,2
10498,11345,1
10500,10841,14
10502,11505,1
10506,10635,1
10506,10643,1
10506,10663,71
10506,10698,1
10506,10774,1
10506,10921,1
10506,11274,1
10506,11471,1
10506,11770,3
10506,12007,1
10506,12108,1
10510,10691,9
10510,10898,1
10510,10941,2
10510,10942,1
10510,11819,12
10512,12194,1
10513,10773,1
10513,10978,3
10513,11035,1
10513,11305,3
10513,11711,1
10513,11969,1
10513,12154,1
10513,12194,1
10515,11112,1
10515,11309,1
10516,10547,1
10516,10794,2
10516,10841,2
10516,10870,3
10517,10518,2
10517,11376,1
10519,10527,2
10519,10538,1
10519,10547,2
10519,10670,3
10519,11048,1
10519,11231,3
10519,11471,2
10519,11490,1
10519,11520,7
10519,11553,2
10519,11570,13
10519,11926,1
10519,12246,2
10521,10522,47
10521,10875,61
10522,10875,95
10523,11770,1
10524,11105,1
10526,10574,9
10527,10770,3
10527,10782,2
10527,11046,2
10527,11118,4
10527,11233,6
10527,11467,1
10527,12194,2
10529,11335,1
10529,11633,1
10529,11858,1
10529,11928,48
10529,12274,1
10530,10578,1
10531,11132,1
10532,11347,3
10532,11726,3
10533,10907,1
10533,11803,1
10533,12129,1
10533,12276,1
10534,10763,24
10537,11331,1
10538,10603,1
10538,11022,70
10538,11036,2
10538,11489,1
10538,11518,3
10538,11571,1
10538,11809,3
10538,11984,2
10538,12277,1
10540,10643,3
10540,11052,2
10540,11877,1
10542,10634,1
10542,10723,26
10542,11239,9
10542,11805,1
10542,11972,2
10542,12080,1
10543,11560,1
10546,11127,1
10546,11679,1
10547,10794,12
10547,10870,1
10547,10942,1
10547,10951,1
10547,11471,17
10547,11477,10
10547,11794,7
10547,11852,6
10547,12307,8
10548,11164,1
10554,10942,3
10555,10743,1
10555,11483,3
10555,11826,4
10555,11941,2
10555,12270,3
10555,12309,2
10559,10605,4
10559,10607,4
10559,10882,3
10559,11225,11
10559,11595,7
10560,10736,1
10560,10942,38
10565,10726,3
10565,12059,1
10566,10671,8
10566,11184,5
10566,11206,1
10566,11246,18
10567,10639,1
10569,10726,1
10569,11054,1
10569,11337,3
10571,10643,1
10571,10664,1
10571,10771,7
10571,11403,1
10571,11489,1
10571,11529,2
10571,11809,17
10572,10574,1
10573,11853,2
10574,11499,1
10574,11641,1
10574,12280,1
10575,10583,6
10575,11094,1
10575,11355,2
10575,11381,4
10575,11576,1
10575,11674,1
10575,11846,1
10575,11918,1
10575,12123,22
10575,12181,2
10576,11218,2
10576,11585,1
10576,11853,40
10577,11667,4
10580,11312,1
10580,11604,1
10580,11760,1
10583,12123,6
10583,12181,1
10586,11269,1
10587,10684,1
10587,11695,1
10590,10681,1
10590,10818,21
10590,11158,1
10591,11040,29
10591,11162,2
10591,11566,2
10591,12236,5
10592,11578,4
10592,12263,2
10593,12290,2
10594,10743,21
10594,11693,1
10594,11925,1
10594,12305,6
10596,11846,1
10598,12022,1
10600,11810,1
10600,11919,5
10600,12110,3
10603,10942,1
10603,11034,1
10603,12152,3
10604,11100,1
10605,10607,65
10605,10775,3
10607,10775,3
10608,10680,1
10608,11539,1
10608,12155,10
10608,12185,1
10609,11710,1
10610,10639,7
10610,10894,8
10610,10942,1
10610,11131,1
10613,10634,1
10614,11242,1
10614,11287,1
10615,10872,1
10615,11865,1
10615,12066,1
10615,12084,1
10617,10908,1
10617,12229,1
10618,10654,1
10618,11909,1
10619,10814,1
10620,11192,1
10621,11235,15
10621,11585,6
10621,11933,2
10621,12048,5
10621,12129,2
10622,11239,8
10623,12300,1
10625,11032,1
10627,10657,1
10627,11308,1
10631,10668,15
10631,10747,1
10631,11271,2
10631,11369,1
10631,12231,4
10634,10657,1
10634,11761,1
10634,12080,1
10635,10643,1
10635,10663,1
10635,10698,1
10635,10774,1
10635,11274,1
10635,11471,1
10635,11534,3
10635,12007,1
10635,12108,1
10638,11153,1
10638,12206,1
10639,10775,2
10639,10864,12
10639,10894,5
10639,11045,10
10639,11143,2
10639,11225,1
10639,11242,4
10639,11484,14
10639,11551,1
10639,11668,1
10639,11769,1
10639,11770,32
10639,11771,51
10639,11855,2
10639,12114,1
10641,10775,1
10642,10794,13
10643,10644,4
10643,10663,1
10643,10664,1
10643,10698,1
10643,10742,2
10643,10774,1
10643,10950,1
10643,11052,6
10643,11058,3
10643,11249,8
10643,11274,1
10643,11471,1
10643,11809,1
10643,11910,6
10643,12007,1
10643,12108,1
10643,12208,1
10651,11013,1
10651,11411,1
10651,12247,1
